date,news,close
2016-06-30,"CAG to audit crop insurance schemes in nine States From today, pre-2005 banknotes can be exchanged only at select RBI offices In FY16, external debt rose 2.2% to $485.6 b Banks may need to write off 40-70% of bad loans in infrastructure sector YES Bank to expand branch network Rajan a ‘great’ central bank governor: World Bank President Three-year term is short for RBI Governor: Rajan Unsure if monetary policy panel will set rates in August: Rajan Fiscal deficit hits 43% of full-year Budget Estimate in two months ‘India has been resilient to Brexit crisis’",153.949997
2016-07-01,"New anti-money laundering unit Submit data on loan defaulters to credit information firms, RBI tells banks SBI rolls out slew of digital initiatives Indirect tax transfers: CBDT notifies rules to arrive at fair market value Lenders likely to take control of debt-ridden Jaiprakash Associates ARCs need to be rated based on recovery track record: SBI MD Liberty Mutual Insurance to hike stake in Liberty Videocon General to 49% YES Bank to partner govt in greening highways ‘Competition among banks will cut SME borrowing cost’ Vijaya Bank revises FCNR (B) rates",156.600006
2016-07-04,"Now, customers too voice concern over SBI, associate banks merger Valuing life insurance firms is no easy exercise Edelweiss Housing Finance plans to raise ₹500 crore via fully secured NCDs PNB waives processing fee for home, vehicle loans NS Vishwanathan takes charge as RBI Deputy Governor ‘Monsoon, pay hike will boost demand, spur growth’ PNB waives processing fee for home, car loans till September 30 Vishwanathan takes over as Dy Governor of RBI Diesel vehicles: Centre bats for car-makers Modi eyes blue economy, maritime security during Africa tour",159.800003
2016-07-05,Decision on next RBI Governor after PM’s Africa visit? NHB wants housing finance firms to link loan disbursal to stages of construction Fitch downgrades banking outlook to negative on high NPAs Axis Bank gets nod to raise foreign shareholding limit to 74% Brexit is not good for world: SBI Chairperson SBI Card rolls out premium plastic for HNIs date news1 news2 news3,159.449997
2016-07-07,"Bad loans: Yechury tells Modi to recover dues from big borrowers Why South tops in personal loans Bank staff call for strike on July 13 Muthoot group hopes to lend ₹25,000 cr this fiscal ICICI Lombard not looking at listing for now: CEO RBI Central Board discusses constitution of MPC Money flow into Jan Dhan accounts gathers pace Rupee’s strength may not sustain Reliance Nippon Life plans to add 30,000 new agents this fiscal IRDAI staff salary outgo to rise 53% to Rs 80 cr",158.149994
2016-07-08,"Forex reserves rise $2.374 billion Reliance Nippon Life eyes double-digit growth this fiscal 60% of women financially included in 2015 China to maintain credit growth No emergency for Italy’s banks Needed, a foolproof system to verify bank customers’ data: CVC KVGB launches flexi recurring deposit scheme HDFC Realty takes the broker aggregation route in reinvention bid South Indian Bank Q1 net profit rises 46% Syndicate Bank revises MCLR, base rate",154.75
2016-07-11,"Court restrains bank staff from going on strike Banking institute turns to mobiles, tablets to teach ‘Gen Y’ HDFC to issue Synthetic INR Notes to overseas investors, raise ₹3,000 cr UDAY scheme package, a breather for Canara Bank Citi India net down marginally; remains No 1 in M&A deals IndusInd begins earnings season on upbeat note SBT warns employees IndusInd Bank Q1 net up 26% on better margins, higher advances Better transmission, generation cuts power cost for South on IEX In exclusive deal, India to get ‘most advanced’ F-16 fighter jets by 2019-20",162.350006
2016-07-12,"IDFC Bank acquires Grama Vidiyal Dewan Housing launches corporate deposit scheme Loan recovery through agents unlawful: court IndusInd Bank opens IFSC Banking Unit at GIFT City Nabard to issue bonds for irrigation fund next month IndusInd begins earnings season on upbeat note UDAY scheme package, a breather for Canara Bank Banking institute turns to mobiles, tablets to teach ‘Gen Y’ HDFC to issue Synthetic INR Notes to overseas investors, raise Rs. 3,000 cr Citi India net down marginally; remains No 1 in M&A deals",160.75
2016-07-13,‘Recruitment through IBPS is a total failure’ SBI signs pact with IIT Bombay-hosted business incubator Banks facing slump in loan growth: Ind-Ra ATM e-filing expanded with Axis Bank on board IRDAI directs insurers not to delay claim payments Bank unions call for strike on July 29 to oppose reforms Dewan Housing launches corporate deposit scheme Nabard to issue bonds for irrigation fund next month Loan recovery through agents unlawful: court IndusInd Bank opens IFSC Banking Unit at GIFT City,160.149994
2016-07-14,"DCB Bank net flat at ₹47 crore BoE stuns investors by keeping rates on hold RBI asks banks to exchange up to 20 soiled notes for free Muthoot Capital Services net up 19%; plans foray into car financing RBI panel to study Fintech, digital banking Bank unions call for strike on July 29 to oppose reforms Rupee retains strength on FPI inflows Banks facing slump in loan growth: Ind-Ra SBI signs pact with IIT Bombay-hosted business incubator ‘Recruitment through IBPS is a total failure’",163.699997
2016-07-15,"‘Is the RBI independent? I don’t have a binary answer’ Canara Bank moves to 4-tier structure CanFin Homes Q1 net up 55% LIC Housing nets higher margins, disbursements RBI panel to study Fintech, digital banking DCB Bank net flat at Rs. 47 crore Muthoot Capital Services net up 19%; plans foray into car financing GST: BJP-Congress talks make little headway We are again working on things we love: TERI chief Make in India is a fantastic idea, says Shah Rukh Khan",164.25
2016-07-18,"ESAF Microfinance seeks final nod for small finance bank Centre releases ₹100 cr for Atal Pension Yojana Max Life launches new cancer cover plan ‘Wilful default should be treated as criminal offence’ Incentivise electronic payments: Rajan Bandhan slashes micro lending rate to 19.9% Unified payment interface to be functional by month-end: Rajan  Fitch affirms India’s ratings, expects GDP to grow 7.7% Food subsidy eating into govt finances, but will the Centre act? Share of natural gas in Indian fuel basket at 6.5%",159.050003
2016-07-19,"Staff resolve to keep identity of Syndicate Bank intact ARCs need capital support: Ind-Ra Front loading capital infusion is a key positive Moody’s maintains long-term rating on YES Bank MUDRA Bank to step up monitoring of loans Centre pumps ₹22,915 cr into public sector banks GRUH Finance Q1 net up 20% HDFC’s masala bond issue should prompt more NBFCs to follow suit, says Moody’s ‘Volunteer to disclose income or get caught by IT tools’ IMF trims India’s growth forecast to 7.4%",158.300003
2016-07-20,"Micro-ATMs on course to becoming fully interoperable Canara Bank rolls out mobile app ‘Our digital offerings to SMEs will help expand the customer base’ Import cover of forex reserves rises Soon, open a BoB savings bank a/c via paperless mode Star Health upgrades cardiac policy Dewan Housing Finance Q1 net rises 16% Rupee loses momentum ‘Wallets’ will soon fetch you money Barclays Group CEO calls on Modi",157.550003
2016-07-21,"₹1-cr suit filed by expelled officer Credit growth still lagging RBI eases liquidity coverage norms for banks ‘We are today 50% of the ARC market’ ‘Judicial member in DRT must serve as presiding officer’ Bharat Financial Inclusion Q1 net at ₹139 crore LVB plans share sale to bolster capital base, grow faster Rubique to arrange loans for SMEs, now IIFL will use CDC cash for funding affordable homes, SMEs: Chairman SBT revises MCLR rates",152.25
2016-07-22,"Bank of Baroda celebrates Foundation Day HSBC may come under RBI lens for forex scam All processes at NHB have been fully automated: MD Merger roadmap: SBT to kick-start valuation exercise Axis Bank results: Not out of the woods yet Part-time Chairman at Axis Bank Karnataka Bank’s solar initiative for rural students HDFC ERGO, SVC Bank tie up Mahindra Finance Apr-Jun net at Rs 107 cr Axis Bank net down 21% as bad loans climb in Q1",150.699997
2016-07-25,"Rajan’s continuance would have benefited India: Subbarao Staff of RRBs to go on 3-day strike from July 27 Indiabulls Housing Q1 net up 23% Digital payments will touch $500 b in India by 2020, says report Bank unions call for strike on July 29 Small is beautiful for some private banks South Indian Bank launches prepaid, gift cards Muthoot launches gold recycling hub in Bengaluru IDBI Bank plans to raise ₹28,000 cr Canara Bank Q1 profit halves to ₹229 crore",155.850006
2016-07-26,"IIFCL not looking to raise funds via Masala Bonds for now, says CMD Nayar Mustn’t get fixated with inflation targeting, says Subbarao Protect RBI from motivated criticism: Rajan IDFC Bank net rises 60% UCO Bank fined ₹2 crore KVB net up 8.75% in Q1 Karur Vysya hopes for credit uptick, lower NPAs in coming quarters SBI launches Instant Money Transfer facility at ATMs Bank unions to go on strike on July 29 Bajaj Finance net profit jumps 54%",153.800003
2016-07-27,"Canara Bank to raise ₹2,000 crore YES Bank: Yet another steady quarter Issuance of securities backed by commercial vehicle loans to remain high this fiscal: Moody’s Retail biz will account for 20% of advances: IDFC Bank chief HDFC: Steady core performance Bajaj Finance net rises 54% in first quarter HDFC standalone net rises 37% SBT reports net loss of Rs 743 cr in first quarter YES Bank Q1 net jumps 33% to Rs 732 cr RBI imposes Rs 2 cr penalty on Canara Bank",154.850006
2016-07-28,"PNB speeds up NPA recovery to improve profits Big borrowers to blame for NPAs ₹1 cr penalty levied on UCO Bank LIC, Axis Bank in bancassurance pact Indian Bank raises ₹600 cr IDFC in talks with RBI to enhance shareholder value RBI eases norms for individual investor’s access to G-Sec market Fullerton India eyeing 25-30% growth this fiscal PNB: Not out of the woods yet Syndicate Bank Q1 net down 73%",154.5
2016-07-29,"Muthoot gold loan fortune shines; to grow over 15-20% in FY17: MD Unclaimed amount with insurance firms ₹11,668 cr: govt New row: handing over bad student loans to Reliance SBI Life Insurance to decide on public issue early next fiscal SBI expects policy rates to remain unchanged on Aug 9 ICICI Bank Q1 net slips 25% Ujjivan Financial Services Q1 profit doubles Karnataka Bank net up 11% SBI to cut MCLR-based lending rates by 5 bps effective Aug 1 Bank strike hits public transactions, but treasury functions normal",151.699997
2016-08-01,"ICICI Bank ties up with Apollo India to form ARC Our immediate focus is to increase deposit base: Bandhan Bank’s Ghosh Squeeze on US dollars felt ahead of $20-b FCNR deposit redemption Ujjivan Financial Services banks on housing, SME segments for coming years RBI clears decks for universal banking TCHFL unveils low interest home loan at 4% for urban poor Karnataka Bank to give thrust on digital banking ICICI Bank reduces MCLR by 0.05% ICICI Lombard raises Rs 485 crore via NCDs SBI unveils cheaper home loans to tap into 7th pay panel bonanza",147.5
